Unnamed: 0,Y_soft,Y_hard
16631,[0.28725052 0.63174295 0.08100659],[0. 1. 0.]
16632,[0.79380882 0.19217913 0.01401205],[1. 0. 0.]
16633,[0.00246054 0.00766303 0.98987645],[0. 0. 1.]
16634,[0.00305411 0.01910426 0.97784162],[0. 0. 1.]
16635,[0.00547419 0.86131388 0.13321187],[0. 1. 0.]
16636,[0.003726   0.19830362 0.79797041],[0. 0. 1.]
16637,[0.01433309 0.08528297 0.90038395],[0. 0. 1.]
16638,[0.04776789 0.73117316 0.22105889],[0. 0. 1.]
16639,[0.00241867 0.01045345 0.9871279 ],[0. 0. 1.]
16640,[0.38973176 0.56807828 0.04218997],[0. 1. 0.]
16641,[0.00332164 0.0274498  0.96922851],[0. 0. 1.]
16642,[0.83924669 0.13287872 0.02787464],[1. 0. 0.]
16643,[0.00231373 0.00745255 0.99023378],[0. 0. 1.]
16644,[0.00414214 0.01198084 0.983877  ],[0. 0. 1.]
16645,[0.1842988  0.27765933 0.53804189],[0. 0. 1.]
16646,[0.63927156 0.30581504 0.05491339],[0. 1. 0.]
16647,[0.25546783 0.70811462 0.03641747],[0. 0. 1.]
16648,[0.01024737 0.19421522 0.79553741],[0. 1. 0.]
16649,[0.94705087 0.04805944 0.00488973],[1. 0. 0.]
16650,[0.00315485 0.00741988 0.9894253 ],[0. 0. 1.]
16651,[0.01634187 0.4134497  0.57020843],[0. 1. 0.]
16652,[0.94509101 0.04740552 0.00750356],[1. 0. 0.]
16653,[0.09093524 0.85263574 0.05642906],[0. 1. 0.]
16654,[0.84536904 0.13166817 0.02296276],[1. 0. 0.]
16655,[0.4595789  0.45729619 0.08312495],[0. 0. 1.]
16656,[0.00222672 0.03294579 0.96482754],[0. 0. 1.]
16657,[0.00292436 0.0289657  0.96810997],[0. 0. 1.]
16658,[0.00991229 0.59642965 0.39365804],[0. 1. 0.]
16659,[0.65124726 0.20020503 0.14854766],[0. 1. 0.]
16660,[0.00540064 0.0450638  0.94953555],[1. 0. 0.]
16661,[0.16748522 0.5963769  0.23613781],[0. 1. 0.]
16662,[0.89992148 0.09371456 0.00636399],[1. 0. 0.]
16663,[0.00234929 0.07535934 0.9222914 ],[0. 0. 1.]
16664,[0.05841063 0.10104519 0.84054416],[0. 1. 0.]
16665,[0.00303228 0.01299594 0.98397171],[0. 0. 1.]
16666,[0.88106591 0.11175098 0.00718316],[0. 0. 1.]
16667,[0.11229496 0.82480061 0.06290444],[0. 1. 0.]
16668,[0.1420678  0.7336213  0.12431097],[1. 0. 0.]
16669,[0.01542185 0.88950342 0.09507479],[0. 1. 0.]
16670,[0.09950857 0.80599833 0.09449304],[1. 0. 0.]
16671,[0.6475656  0.33073378 0.02170062],[1. 0. 0.]
16672,[0.08502737 0.16890933 0.74606329],[1. 0. 0.]
16673,[0.00270855 0.00784534 0.9894461 ],[0. 0. 1.]
16674,[0.33549738 0.60997194 0.05453071],[0. 1. 0.]
16675,[0.02759119 0.09526234 0.87714648],[0. 0. 1.]
16676,[0.00343791 0.01183242 0.98472971],[0. 0. 1.]
16677,[0.0029455  0.09792867 0.89912581],[0. 1. 0.]
16678,[0.00252876 0.01978805 0.97768319],[0. 0. 1.]
16679,[0.01093664 0.63072288 0.35834053],[0. 1. 0.]
16680,[0.8981449  0.09399583 0.00785925],[1. 0. 0.]
16681,[0.00913096 0.66814083 0.32272813],[0. 1. 0.]
16682,[0.05786708 0.8499974  0.09213553],[0. 1. 0.]
16683,[0.4112325  0.51173812 0.07702938],[0. 1. 0.]
16684,[0.84224892 0.13723874 0.02051229],[0. 0. 1.]
16685,[0.01996041 0.74263775 0.2374018 ],[0. 1. 0.]
16686,[0.03673242 0.7855348  0.17773283],[0. 1. 0.]
16687,[0.93252581 0.06219193 0.00528228],[1. 0. 0.]
16688,[0.00192496 0.01392087 0.98415411],[0. 0. 1.]
16689,[0.15892537 0.55715698 0.28391764],[0. 1. 0.]
16690,[0.01332908 0.17870663 0.80796432],[0. 0. 1.]
16691,[0.38702598 0.55779976 0.05517426],[0. 1. 0.]
16692,[0.82981646 0.15641931 0.01376416],[1. 0. 0.]
16693,[0.00208626 0.01466138 0.98325241],[0. 0. 1.]
16694,[0.84869224 0.14039873 0.01090905],[1. 0. 0.]
16695,[0.885773   0.10527812 0.00894888],[1. 0. 0.]
16696,[0.23212738 0.45846954 0.30940315],[0. 1. 0.]
16697,[0.00526208 0.08437752 0.9103604 ],[0. 1. 0.]
16698,[0.0034629  0.34537515 0.65116191],[0. 1. 0.]
16699,[0.42613336 0.48012727 0.09373938],[0. 1. 0.]
16700,[0.00487145 0.03523549 0.95989305],[0. 0. 1.]
16701,[0.841335   0.13260393 0.02606106],[1. 0. 0.]
16702,[0.79130542 0.17080727 0.03788738],[0. 1. 0.]
16703,[0.00326651 0.02902652 0.96770692],[0. 0. 1.]
16704,[0.06706151 0.75856817 0.17437027],[0. 1. 0.]
16705,[0.00723671 0.47106367 0.52169961],[0. 0. 1.]
16706,[0.22026584 0.66685259 0.11288159],[0. 1. 0.]
16707,[0.39917645 0.5480516  0.05277191],[1. 0. 0.]
16708,[0.95487559 0.03822263 0.0069017 ],[1. 0. 0.]
16709,[0.41746852 0.52262151 0.05990993],[0. 1. 0.]
16710,[0.00433123 0.03606666 0.95960218],[1. 0. 0.]
16711,[0.83080006 0.15043606 0.01876399],[1. 0. 0.]
16712,[0.00395925 0.02671679 0.96932393],[0. 0. 1.]
16713,[0.06347079 0.69823831 0.23829083],[1. 0. 0.]
16714,[0.02521321 0.05979144 0.91499537],[0. 0. 1.]
16715,[0.02308801 0.73744577 0.23946618],[0. 1. 0.]
16716,[0.00130618 0.00876942 0.98992437],[0. 1. 0.]
16717,[0.03525664 0.10574023 0.85900313],[1. 0. 0.]
16718,[0.77617526 0.20201951 0.02180528],[0. 1. 0.]
16719,[0.00605865 0.25045177 0.7434895 ],[0. 1. 0.]
16720,[0.00171348 0.06719719 0.93108928],[0. 1. 0.]
16721,[0.10049073 0.20846565 0.69104367],[0. 0. 1.]
16722,[0.01700277 0.83209461 0.1509026 ],[0. 1. 0.]
16723,[0.0042855  0.19715619 0.79855835],[0. 1. 0.]
16724,[0.47705275 0.42354316 0.09940412],[1. 0. 0.]
16725,[0.00484957 0.06316832 0.9319821 ],[0. 0. 1.]
16726,[0.18273196 0.39150912 0.42575896],[0. 1. 0.]
16727,[0.00276004 0.009828   0.98741198],[0. 0. 1.]
16728,[0.0347734  0.75629604 0.20893055],[0. 0. 1.]
16729,[0.00605595 0.01544227 0.9785018 ],[0. 1. 0.]
16730,[0.55051696 0.35027379 0.09920924],[1. 0. 0.]
16731,[0.69416678 0.25164628 0.05418691],[1. 0. 0.]
16732,[0.95513874 0.0372415  0.00761985],[1. 0. 0.]
16733,[0.09129754 0.7111249  0.19757754],[1. 0. 0.]
16734,[0.11403598 0.74730569 0.1386584 ],[0. 1. 0.]
16735,[0.93494779 0.05306732 0.01198485],[0. 1. 0.]
16736,[0.06129898 0.29611942 0.64258158],[0. 1. 0.]
16737,[0.0026159  0.01552046 0.98186362],[0. 0. 1.]
16738,[0.0027585  0.0814805  0.91576099],[0. 0. 1.]
16739,[0.00292507 0.00685378 0.99022114],[0. 0. 1.]
16740,[0.7003383  0.25760776 0.04205387],[1. 0. 0.]
16741,[0.47858089 0.44452018 0.0768989 ],[0. 1. 0.]
16742,[0.70015532 0.27480862 0.02503606],[1. 0. 0.]
16743,[0.05994412 0.81030822 0.12974758],[0. 1. 0.]
16744,[0.00383594 0.00671601 0.98944807],[0. 0. 1.]
16745,[0.78505379 0.1371486  0.07779759],[0. 1. 0.]
16746,[0.80810428 0.18441735 0.00747839],[1. 0. 0.]
16747,[0.00283916 0.0325888  0.96457201],[0. 0. 1.]
16748,[0.93094534 0.06009645 0.00895818],[1. 0. 0.]
16749,[0.03769044 0.28272739 0.67958218],[0. 0. 1.]
16750,[0.00807371 0.14513724 0.846789  ],[0. 0. 1.]
16751,[0.77896148 0.19399557 0.02704297],[0. 1. 0.]
16752,[0.02591246 0.88410169 0.0899858 ],[0. 1. 0.]
16753,[0.00598609 0.05984358 0.93417037],[0. 0. 1.]
16754,[0.58916396 0.26583683 0.14499925],[0. 0. 1.]
16755,[0.5627799  0.23708251 0.20013757],[0. 0. 1.]
16756,[0.25908294 0.4707115  0.27020553],[0. 0. 1.]
16757,[0.00277216 0.00558226 0.99164563],[0. 0. 1.]
16758,[0.00277138 0.04499011 0.9522385 ],[0. 0. 1.]
16759,[0.00157413 0.0482249  0.95020097],[0. 0. 1.]
16760,[0.57353354 0.41688904 0.00957747],[0. 1. 0.]
16761,[0.26171196 0.68991148 0.04837659],[1. 0. 0.]
16762,[0.00380719 0.05036389 0.94582897],[0. 0. 1.]
16763,[0.04327059 0.41850412 0.53822529],[0. 1. 0.]
16764,[0.08394766 0.67411876 0.24193355],[0. 1. 0.]
16765,[0.51672733 0.44624624 0.03702645],[1. 0. 0.]
16766,[0.76974845 0.21429603 0.01595554],[1. 0. 0.]
16767,[0.00227352 0.02125872 0.97646779],[0. 0. 1.]
16768,[0.00839464 0.05302216 0.9385832 ],[0. 0. 1.]
16769,[0.00409478 0.01473953 0.98116565],[0. 0. 1.]
16770,[0.00583231 0.04208955 0.9520781 ],[0. 0. 1.]
16771,[0.00282132 0.06901956 0.92815906],[0. 0. 1.]
16772,[0.94163543 0.05256456 0.00580004],[1. 0. 0.]
16773,[0.01498289 0.04573443 0.93928272],[1. 0. 0.]
16774,[0.01605314 0.04946404 0.93448287],[0. 0. 1.]
16775,[0.0547263  0.73140103 0.21387264],[0. 1. 0.]
16776,[0.0111299  0.19568333 0.79318672],[0. 0. 1.]
16777,[0.32710531 0.52881294 0.14408173],[1. 0. 0.]
16778,[0.00301273 0.15828957 0.83869767],[0. 0. 1.]
16779,[0.04877804 0.48209143 0.46913052],[0. 1. 0.]
16780,[0.10296462 0.60135424 0.29568109],[0. 1. 0.]
16781,[0.04069588 0.2958062  0.66349792],[0. 1. 0.]
16782,[0.57952613 0.36077139 0.05970248],[0. 0. 1.]
16783,[0.8849889  0.0997359  0.01527522],[1. 0. 0.]
16784,[0.22117436 0.21519072 0.56363487],[0. 1. 0.]
16785,[0.73792183 0.22155169 0.04052643],[0. 1. 0.]
16786,[0.94107479 0.05348117 0.00544398],[1. 0. 0.]
16787,[0.88552797 0.10470667 0.00976542],[1. 0. 0.]
16788,[0.84779137 0.13609473 0.01611392],[1. 0. 0.]
16789,[0.89035898 0.10139897 0.00824198],[1. 0. 0.]
16790,[0.01488437 0.32588974 0.65922588],[1. 0. 0.]
16791,[0.19050537 0.69237292 0.1171217 ],[0. 1. 0.]
16792,[0.00544668 0.03891131 0.95564198],[0. 0. 1.]
16793,[0.81334513 0.17511275 0.01154215],[1. 0. 0.]
16794,[0.83584058 0.1481948  0.01596461],[1. 0. 0.]
16795,[0.01290092 0.08701012 0.90008897],[0. 0. 1.]
16796,[0.00249959 0.02048744 0.97701299],[0. 0. 1.]
16797,[0.91310352 0.08102103 0.00587538],[1. 0. 0.]
16798,[0.87278384 0.11943494 0.00778126],[1. 0. 0.]
16799,[0.27834973 0.66081595 0.06083433],[0. 1. 0.]
16800,[0.00252156 0.01354945 0.98392904],[0. 0. 1.]
16801,[0.01350001 0.8960436  0.09045635],[0. 1. 0.]
16802,[0.92785847 0.06402984 0.00811164],[1. 0. 0.]
16803,[0.03638294 0.67045575 0.2931613 ],[0. 1. 0.]
16804,[0.0569769  0.8207987  0.12222441],[0. 1. 0.]
16805,[0.28857276 0.51956648 0.19186074],[1. 0. 0.]
16806,[0.14634375 0.79334593 0.06031035],[0. 1. 0.]
16807,[0.79659909 0.19000167 0.01339919],[0. 1. 0.]
16808,[0.56343412 0.39210087 0.04446496],[1. 0. 0.]
16809,[0.54304606 0.38159639 0.07535762],[1. 0. 0.]
16810,[0.23203351 0.51094425 0.25702223],[0. 1. 0.]
16811,[0.03020821 0.13295192 0.83683991],[1. 0. 0.]
16812,[0.00761539 0.74887109 0.24351358],[0. 1. 0.]
16813,[0.44225812 0.53359699 0.02414484],[1. 0. 0.]
16814,[0.39320928 0.27268884 0.33410189],[1. 0. 0.]
16815,[0.94395298 0.04800408 0.0080429 ],[1. 0. 0.]
16816,[0.00252487 0.03091282 0.96656233],[0. 1. 0.]
16817,[0.01716125 0.11678423 0.86605459],[0. 0. 1.]
16818,[0.19979826 0.70942104 0.0907807 ],[0. 1. 0.]
16819,[0.01437862 0.06487317 0.92074817],[0. 0. 1.]
16820,[0.22010578 0.57133871 0.2085555 ],[0. 0. 1.]
16821,[0.89231443 0.10001183 0.00767372],[1. 0. 0.]
16822,[0.75421154 0.21591248 0.02987592],[0. 1. 0.]
16823,[0.01416572 0.18313895 0.80269533],[0. 0. 1.]
16824,[0.00312621 0.02418988 0.97268391],[0. 0. 1.]
16825,[0.00308349 0.0051846  0.99173188],[0. 0. 1.]
16826,[0.27457237 0.36779296 0.35763469],[1. 0. 0.]
16827,[0.81910759 0.1621376  0.01875478],[0. 1. 0.]
16828,[0.0330379  0.83068669 0.13627546],[0. 1. 0.]
16829,[0.02529248 0.08166969 0.89303786],[0. 0. 1.]
16830,[0.00290637 0.01523418 0.98185939],[0. 0. 1.]
16831,[0.8542214  0.13671282 0.00906586],[0. 1. 0.]
16832,[0.62801963 0.3444252  0.02755513],[0. 1. 0.]
16833,[0.00179647 0.01449535 0.9837082 ],[0. 0. 1.]
16834,[0.93847328 0.05469545 0.00683125],[1. 0. 0.]
16835,[0.00353101 0.3720063  0.62446266],[0. 1. 0.]
16836,[0.65457892 0.29205883 0.05336222],[1. 0. 0.]
16837,[0.08247121 0.65659237 0.2609365 ],[0. 0. 1.]
16838,[0.93377399 0.05525718 0.01096883],[1. 0. 0.]
16839,[0.09226204 0.52377033 0.38396758],[0. 1. 0.]
16840,[0.89640433 0.09608853 0.00750717],[1. 0. 0.]
16841,[0.90221739 0.09032819 0.00745435],[1. 0. 0.]
16842,[0.00295237 0.00852204 0.98852557],[0. 0. 1.]
16843,[0.02093808 0.24529329 0.7337687 ],[0. 0. 1.]
16844,[0.47271827 0.44880468 0.07847708],[1. 0. 0.]
16845,[0.85327798 0.13823029 0.00849183],[1. 0. 0.]
16846,[0.90404236 0.09061369 0.00534402],[1. 0. 0.]
16847,[0.64529359 0.3063091  0.04839732],[1. 0. 0.]
16848,[0.00264095 0.008106   0.9892531 ],[0. 0. 1.]
16849,[0.00760855 0.11694192 0.87544954],[0. 1. 0.]
16850,[0.10516727 0.58383512 0.31099761],[0. 1. 0.]
16851,[0.0991668  0.63923025 0.26160297],[0. 1. 0.]
16852,[0.13492002 0.28446713 0.58061284],[0. 1. 0.]
16853,[0.05060587 0.7459659  0.20342822],[0. 1. 0.]
16854,[0.00726024 0.02459087 0.96814883],[0. 0. 1.]
16855,[0.05079314 0.50585461 0.44335228],[0. 1. 0.]
16856,[0.01567399 0.32558522 0.65874076],[0. 1. 0.]
16857,[0.00286981 0.00875885 0.98837131],[0. 0. 1.]
16858,[0.50984472 0.43816265 0.05199261],[1. 0. 0.]
16859,[0.7311213  0.24307565 0.02580305],[0. 1. 0.]
16860,[0.87100363 0.11052625 0.01847012],[1. 0. 0.]
16861,[0.14486413 0.40847009 0.44666576],[0. 1. 0.]
16862,[0.46734706 0.50163341 0.03101951],[0. 1. 0.]
16863,[0.94545138 0.0489601  0.00558854],[1. 0. 0.]
16864,[0.00444609 0.01770804 0.97784585],[0. 0. 1.]
16865,[0.04071561 0.26144379 0.69784063],[0. 0. 1.]
16866,[0.01769865 0.06469867 0.91760266],[0. 0. 1.]
16867,[0.22758803 0.45571712 0.31669492],[1. 0. 0.]
16868,[0.91500306 0.07382349 0.01117347],[1. 0. 0.]
16869,[0.76497507 0.21373339 0.02129157],[1. 0. 0.]
16870,[0.00350396 0.01489394 0.98160213],[0. 0. 1.]
16871,[0.0050246  0.06640007 0.92857528],[0. 0. 1.]
16872,[0.01410457 0.08386531 0.90203017],[0. 0. 1.]
16873,[0.01442482 0.08119772 0.9043774 ],[0. 1. 0.]
16874,[0.19426861 0.25546494 0.55026644],[0. 1. 0.]
16875,[0.01207568 0.15189528 0.83602899],[0. 0. 1.]
16876,[0.06581064 0.82144636 0.112743  ],[0. 1. 0.]
16877,[0.22047167 0.5477885  0.23173988],[1. 0. 0.]
16878,[0.11539587 0.37036863 0.5142355 ],[1. 0. 0.]
16879,[0.00620806 0.11913437 0.87465757],[0. 0. 1.]
16880,[0.00596543 0.01889055 0.97514403],[0. 0. 1.]
16881,[0.00264205 0.00888587 0.9884721 ],[0. 0. 1.]
16882,[0.08023306 0.58394408 0.33582288],[0. 0. 1.]
16883,[0.10249979 0.76342052 0.13407966],[0. 1. 0.]
16884,[0.00205265 0.1725439  0.82540345],[0. 1. 0.]
16885,[0.03800067 0.11548956 0.84650975],[0. 1. 0.]
16886,[0.40465254 0.3158575  0.27948996],[0. 1. 0.]
16887,[0.00863584 0.07534283 0.91602129],[0. 0. 1.]
16888,[0.0318407  0.81484377 0.15331548],[0. 1. 0.]
16889,[0.09465763 0.82501972 0.08032262],[1. 0. 0.]
16890,[0.01815786 0.05777709 0.92406505],[0. 0. 1.]
16891,[0.40565816 0.57635093 0.01799088],[0. 1. 0.]
16892,[0.85137057 0.13798636 0.01064307],[1. 0. 0.]
16893,[0.51281613 0.42945564 0.05772819],[0. 1. 0.]
16894,[0.51488823 0.31721038 0.16790141],[0. 1. 0.]
16895,[0.03044545 0.08034439 0.88921016],[0. 1. 0.]
16896,[0.0543435  0.692725   0.25293154],[0. 1. 0.]
16897,[0.01615081 0.0832766  0.90057254],[0. 0. 1.]
16898,[0.92841548 0.0646877  0.00689689],[1. 0. 0.]
16899,[0.02504182 0.45128655 0.52367163],[0. 1. 0.]
16900,[0.02091653 0.4319807  0.54710275],[0. 1. 0.]
16901,[0.20562518 0.57315373 0.22122107],[1. 0. 0.]
16902,[0.10306547 0.8445248  0.05240979],[0. 1. 0.]
16903,[0.15496658 0.8138057  0.03122779],[0. 1. 0.]
16904,[0.00728223 0.07974676 0.91297102],[0. 0. 1.]
16905,[0.71185905 0.20569913 0.0824419 ],[0. 1. 0.]
16906,[0.01163471 0.86534691 0.12301837],[0. 1. 0.]
16907,[0.00374088 0.01400776 0.98225135],[0. 0. 1.]
16908,[0.14287177 0.48740655 0.36972174],[0. 0. 1.]
16909,[0.00215127 0.01763874 0.98021001],[0. 0. 1.]
16910,[0.00197309 0.23223147 0.76579547],[0. 1. 0.]
16911,[0.03441434 0.80350143 0.16208421],[0. 1. 0.]
16912,[0.03334446 0.2570385  0.70961696],[0. 0. 1.]
16913,[0.58721846 0.3749119  0.0378696 ],[0. 0. 1.]
16914,[0.10914058 0.84938973 0.04146968],[0. 1. 0.]
16915,[0.07928801 0.81448364 0.10622828],[0. 1. 0.]
16916,[0.00396766 0.00708413 0.98894823],[0. 0. 1.]
16917,[0.68090791 0.26940843 0.04968365],[1. 0. 0.]
16918,[0.01598535 0.24725847 0.73675621],[0. 0. 1.]
16919,[0.00270464 0.01382999 0.98346543],[0. 0. 1.]
16920,[0.00273238 0.03388159 0.96338606],[0. 0. 1.]
16921,[0.73363662 0.22640075 0.03996263],[1. 0. 0.]
16922,[0.00408424 0.05423708 0.94167864],[0. 0. 1.]
16923,[0.86025202 0.12923859 0.01050944],[1. 0. 0.]
16924,[0.09582767 0.33495703 0.5692153 ],[0. 0. 1.]
16925,[0.43157491 0.51528096 0.05314413],[0. 1. 0.]
16926,[0.87415892 0.11668146 0.00915964],[1. 0. 0.]
16927,[0.85279775 0.14038447 0.0068178 ],[1. 0. 0.]
16928,[0.00274149 0.37150517 0.62575334],[0. 1. 0.]
16929,[0.18330188 0.78238994 0.03430826],[0. 1. 0.]
16930,[0.00926947 0.94087052 0.04985989],[0. 1. 0.]
16931,[0.02385829 0.84708256 0.12905918],[0. 1. 0.]
16932,[0.82483256 0.11957924 0.05558823],[0. 1. 0.]
16933,[0.29550254 0.38277689 0.32172057],[0. 1. 0.]
16934,[0.03335825 0.24045955 0.72618222],[0. 0. 1.]
16935,[0.17263101 0.58644074 0.2409282 ],[0. 0. 1.]
16936,[0.80933988 0.175763   0.01489715],[0. 1. 0.]
16937,[0.67716742 0.30712402 0.01570857],[1. 0. 0.]
16938,[0.00307246 0.2597895  0.73713803],[0. 1. 0.]
16939,[0.11511809 0.73424745 0.15063448],[0. 1. 0.]
16940,[0.01778064 0.18498604 0.79723328],[0. 0. 1.]
16941,[0.87252176 0.12016796 0.00731033],[0. 1. 0.]
16942,[0.04576345 0.30566591 0.64857066],[1. 0. 0.]
16943,[0.00350516 0.06072992 0.93576485],[0. 0. 1.]
16944,[0.68351728 0.24007399 0.07640873],[0. 1. 0.]
16945,[0.10462918 0.30215722 0.59321362],[0. 0. 1.]
16946,[0.93768942 0.05604482 0.00626574],[1. 0. 0.]
16947,[0.08794494 0.68305516 0.22899988],[0. 0. 1.]
16948,[0.44533566 0.45316559 0.1014988 ],[0. 0. 1.]
16949,[0.57373363 0.21300596 0.21326044],[1. 0. 0.]
16950,[0.00302132 0.01004833 0.98693037],[0. 0. 1.]
16951,[0.90758771 0.08378741 0.00862495],[0. 1. 0.]
16952,[0.75692832 0.13772888 0.1053428 ],[1. 0. 0.]
16953,[0.58634806 0.35712698 0.05652491],[0. 0. 1.]
16954,[0.95008731 0.04443317 0.00547944],[1. 0. 0.]
16955,[0.01034441 0.24490324 0.74475235],[0. 1. 0.]
16956,[0.19592011 0.70745838 0.09662152],[0. 1. 0.]
16957,[0.80646712 0.18225573 0.01127709],[0. 1. 0.]
16958,[0.00310582 0.04704172 0.94985247],[0. 0. 1.]
16959,[0.00251009 0.04557757 0.9519124 ],[0. 0. 1.]
16960,[0.79301178 0.18633954 0.02064867],[1. 0. 0.]
16961,[0.54096925 0.41967407 0.03935669],[0. 1. 0.]
16962,[0.69809365 0.24419296 0.05771336],[0. 0. 1.]
16963,[0.55151016 0.43120834 0.01728149],[0. 1. 0.]
16964,[0.77697212 0.1960113  0.02701664],[1. 0. 0.]
16965,[0.59932756 0.33956605 0.0611064 ],[1. 0. 0.]
16966,[0.1618809  0.67121476 0.16690432],[0. 0. 1.]
16967,[0.82246518 0.16682446 0.01071039],[0. 1. 0.]
16968,[0.26653078 0.28528059 0.44818869],[0. 0. 1.]
16969,[0.78956634 0.17996231 0.03047134],[0. 1. 0.]
16970,[0.00683105 0.05582955 0.93733937],[0. 0. 1.]
16971,[0.93492299 0.05807539 0.00700166],[1. 0. 0.]
16972,[0.93228853 0.05919068 0.00852083],[1. 0. 0.]
16973,[0.90485907 0.08561238 0.00952857],[1. 0. 0.]
16974,[0.00233442 0.00951818 0.98814744],[0. 0. 1.]
16975,[0.86335689 0.12739119 0.00925192],[1. 0. 0.]
16976,[0.49980837 0.45170581 0.04848573],[0. 1. 0.]
16977,[0.8711732  0.10521195 0.02361475],[1. 0. 0.]
16978,[0.92186195 0.06571598 0.01242203],[1. 0. 0.]
16979,[0.00446757 0.00650976 0.98902261],[0. 0. 1.]
16980,[0.03682373 0.36811769 0.59505856],[1. 0. 0.]
16981,[0.16567971 0.20132066 0.63299966],[0. 1. 0.]
16982,[0.00294237 0.01533303 0.98172462],[0. 0. 1.]
16983,[0.88641745 0.10125184 0.01233076],[1. 0. 0.]
16984,[0.85849142 0.12707625 0.0144323 ],[1. 0. 0.]
16985,[0.01987159 0.73147243 0.24865589],[0. 1. 0.]
16986,[0.00634696 0.71713108 0.27652195],[0. 1. 0.]
16987,[0.94       0.0536841  0.00631581],[1. 0. 0.]
16988,[0.63400191 0.27078825 0.09520984],[0. 1. 0.]
16989,[0.0036879  0.01345301 0.98285908],[0. 0. 1.]
16990,[0.00377032 0.05419724 0.94203246],[0. 0. 1.]
16991,[0.00657424 0.104771   0.88865477],[0. 0. 1.]
16992,[0.01265529 0.10306509 0.88427961],[1. 0. 0.]
16993,[0.2809369  0.42143095 0.2976321 ],[1. 0. 0.]
16994,[0.00375844 0.01390242 0.98233908],[0. 0. 1.]
16995,[0.48036641 0.4735274  0.04610622],[0. 1. 0.]
16996,[0.77034277 0.1529838  0.07667347],[1. 0. 0.]
16997,[0.00280113 0.05113645 0.94606245],[0. 1. 0.]
16998,[0.86025578 0.12146159 0.01828262],[1. 0. 0.]
16999,[0.38298094 0.59303761 0.0239815 ],[0. 1. 0.]
17000,[0.55222851 0.26383322 0.18393824],[0. 1. 0.]
17001,[0.25786275 0.62214947 0.11998783],[0. 1. 0.]
17002,[0.01072573 0.51885247 0.47042176],[0. 1. 0.]
17003,[0.05575869 0.87890607 0.06533521],[0. 1. 0.]
17004,[0.00876189 0.15113592 0.8401022 ],[0. 1. 0.]
17005,[0.05287272 0.32992828 0.61719894],[0. 1. 0.]
17006,[0.00767232 0.17890777 0.81341994],[0. 1. 0.]
17007,[0.01911462 0.66041607 0.32046932],[0. 1. 0.]
17008,[0.00290507 0.05331942 0.94377553],[0. 0. 1.]
17009,[0.00329168 0.06401018 0.93269819],[0. 0. 1.]
17010,[0.00204758 0.00823143 0.989721  ],[0. 0. 1.]
17011,[0.46341816 0.51589006 0.02069178],[1. 0. 0.]
17012,[0.00524795 0.73241764 0.26233441],[0. 1. 0.]
17013,[0.11632363 0.35082069 0.53285569],[0. 0. 1.]
17014,[0.00297005 0.01326426 0.98376566],[0. 0. 1.]
17015,[0.00706936 0.09701433 0.89591634],[0. 0. 1.]
17016,[0.00617258 0.04133396 0.95249349],[0. 0. 1.]
17017,[0.35473916 0.27222043 0.37304044],[1. 0. 0.]
17018,[0.82768416 0.15887222 0.01344359],[1. 0. 0.]
17019,[0.01047423 0.02836826 0.9611575 ],[0. 0. 1.]
17020,[0.4582077  0.31964824 0.22214408],[0. 1. 0.]
17021,[0.24456316 0.69447654 0.0609602 ],[0. 1. 0.]
17022,[0.82254809 0.1513426  0.02610934],[1. 0. 0.]
17023,[0.6979152  0.20276357 0.09932117],[1. 0. 0.]
17024,[0.05726958 0.90998477 0.03274572],[0. 1. 0.]
17025,[0.70973116 0.2729665  0.01730237],[0. 1. 0.]
17026,[0.20178013 0.34626547 0.45195439],[0. 0. 1.]
17027,[0.08450795 0.7794044  0.1360876 ],[0. 1. 0.]
17028,[0.83342862 0.15329544 0.013276  ],[1. 0. 0.]
17029,[0.63568282 0.32993272 0.03438437],[0. 0. 1.]
17030,[0.0291342  0.40563196 0.56523383],[0. 0. 1.]
17031,[0.03567956 0.15984583 0.80447465],[0. 0. 1.]
17032,[0.36187613 0.41168347 0.22644038],[1. 0. 0.]
17033,[0.94610214 0.04497371 0.0089242 ],[1. 0. 0.]
17034,[0.00258891 0.0086992  0.98871183],[0. 0. 1.]
17035,[0.57424682 0.35159409 0.07415907],[0. 0. 1.]
17036,[0.61631638 0.3673555  0.01632811],[1. 0. 0.]
17037,[0.00668236 0.43731102 0.55600661],[0. 1. 0.]
17038,[0.00463178 0.08694014 0.90842801],[0. 1. 0.]
17039,[0.00375117 0.01172968 0.98451912],[0. 0. 1.]
17040,[0.86923862 0.10827306 0.02248835],[1. 0. 0.]
17041,[0.65622455 0.31426457 0.02951095],[0. 1. 0.]
17042,[0.81242555 0.16266228 0.02491217],[1. 0. 0.]
17043,[0.06100078 0.43606085 0.50293839],[0. 1. 0.]
17044,[0.30177069 0.53783625 0.16039309],[0. 0. 1.]
17045,[0.40875489 0.43649399 0.15475103],[1. 0. 0.]
17046,[0.01801412 0.05373261 0.92825323],[1. 0. 0.]
17047,[0.04763902 0.60213208 0.35022891],[0. 0. 1.]
17048,[0.0020278  0.01332117 0.98465097],[0. 0. 1.]
17049,[0.01580523 0.78932989 0.19486493],[0. 1. 0.]
17050,[0.69578224 0.28274909 0.02146865],[1. 0. 0.]
